Country,Date,Deaths
Philippines,2020W40,560.0
Poland,2020W40,368.0
Portugal,2020W40,72.0
Qatar,2020W40,3.0
Romania,2020W40,411.0
Russia,2020W40,1178.0
Rwanda,2020W40,1.0
Saint Kitts and Nevis,2020W40,0.0
Saint Lucia,2020W40,0.0
Saint Vincent and the Grenadines,2020W40,0.0
Samoa,2020W40,0.0
San Marino,2020W40,0.0
Sao Tome and Principe,2020W40,0.0
Saudi Arabia,2020W40,168.0
Senegal,2020W40,2.0
Serbia,2020W40,9.0
Seychelles,2020W40,0.0
Sierra Leone,2020W40,0.0
Singapore,2020W40,0.0
Slovakia,2020W40,7.0
Slovenia,2020W40,12.0
Solomon Islands,2020W40,0.0
Somalia,2020W40,0.0
South Africa,2020W40,735.0
South Sudan,2020W40,4.0
Spain,2020W40,843.0
Sri Lanka,2020W40,0.0
Sudan,2020W40,0.0
Summer Olympics 2020,2020W40,0.0
Suriname,2020W40,1.0
Sweden,2020W40,2.0
Switzerland,2020W40,14.0
Syria,2020W40,17.0
Taiwan*,2020W40,0.0
Tajikistan,2020W40,2.0
Tanzania,2020W40,0.0
Thailand,2020W40,0.0
Timor-Leste,2020W40,0.0
Togo,2020W40,1.0
Tonga,2020W40,0.0
Trinidad and Tobago,2020W40,11.0
Tunisia,2020W40,180.0
Turkey,2020W40,394.0
Tuvalu,2020W40,0.0
US,2020W40,5021.0
Uganda,2020W40,14.0
Ukraine,2020W40,559.0
United Arab Emirates,2020W40,17.0
United Kingdom,2020W40,625.0
Uruguay,2020W40,2.0
Uzbekistan,2020W40,25.0
Vanuatu,2020W40,0.0
Venezuela,2020W40,42.0
Vietnam,2020W40,0.0
West Bank and Gaza,2020W40,49.0
Winter Olympics 2022,2020W40,0.0
Yemen,2020W40,6.0
Zambia,2020W40,4.0
Zimbabwe,2020W40,2.0
Afghanistan,2020W41,15.0
Albania,2020W41,32.0
Algeria,2020W41,51.0
Andorra,2020W41,4.0
Angola,2020W41,23.0
Antarctica,2020W41,0.0
Antigua and Barbuda,2020W41,0.0
Argentina,2020W41,2526.0
Armenia,2020W41,51.0
Austria,2020W41,63.0
Azerbaijan,2020W41,15.0
Bahamas,2020W41,10.0
Bahrain,2020W41,20.0
Bangladesh,2020W41,146.0
Barbados,2020W41,0.0
Belarus,2020W41,40.0
Belgium,2020W41,217.0
Belize,2020W41,8.0
Benin,2020W41,0.0
Bhutan,2020W41,0.0
Bolivia,2020W41,171.0
Bosnia and Herzegovina,2020W41,54.0
Botswana,2020W41,2.0
Brazil,2020W41,3454.0
Brunei,2020W41,0.0
Bulgaria,2020W41,77.0
Burkina Faso,2020W41,4.0
Burma,2020W41,240.0
Burundi,2020W41,0.0
Cabo Verde,2020W41,11.0
Cambodia,2020W41,0.0
Cameroon,2020W41,0.0
Central African Republic,2020W41,0.0
Chad,2020W41,1.0
Chile,2020W41,316.0
Colombia,2020W41,1143.0
Comoros,2020W41,0.0
Congo (Brazzaville),2020W41,2.0
Congo (Kinshasa),2020W41,26.0
Costa Rica,2020W41,107.0
Cote d'Ivoire,2020W41,1.0
Croatia,2020W41,38.0
Cuba,2020W41,2.0
Cyprus,2020W41,0.0
Czechia,2020W41,404.0
Denmark,2020W41,12.0
Diamond Princess,2020W41,0.0
Djibouti,2020W41,0.0
Dominica,2020W41,0.0
Dominican Republic,2020W41,28.0
Ecuador,2020W41,187.0
Egypt,2020W41,69.0
El Salvador,2020W41,30.0
Equatorial Guinea,2020W41,0.0
Eritrea,2020W41,0.0
Estonia,2020W41,0.0
Eswatini,2020W41,2.0
Ethiopia,2020W41,69.0
Fiji,2020W41,0.0
Finland,2020W41,6.0
France,2020W41,688.0
Gabon,2020W41,0.0
Gambia,2020W41,1.0
Georgia,2020W41,50.0
Germany,2020W41,163.0
Ghana,2020W41,4.0
Greece,2020W41,64.0
Grenada,2020W41,0.0
Guatemala,2020W41,150.0
Guinea,2020W41,1.0
Guinea-Bissau,2020W41,1.0
Guyana,2020W41,7.0
Haiti,2020W41,1.0
Holy See,2020W41,0.0
Honduras,2020W41,59.0
Hungary,2020W41,176.0
Iceland,2020W41,1.0
India,2020W41,5697.0
Indonesia,2020W41,666.0
Iran,2020W41,1830.0
Iraq,2020W41,408.0
Ireland,2020W41,25.0
Israel,2020W41,246.0
Italy,2020W41,334.0
Jamaica,2020W41,30.0
Japan,2020W41,43.0
Jordan,2020W41,149.0
Kazakhstan,2020W41,30.0
Kenya,2020W41,65.0
Kiribati,2020W41,0.0
"Korea, North",2020W41,0.0
"Korea, South",2020W41,12.0
Kosovo,2020W41,7.0
Kuwait,2020W41,39.0
Kyrgyzstan,2020W41,26.0
Laos,2020W41,0.0
Latvia,2020W41,3.0
Lebanon,2020W41,62.0
Lesotho,2020W41,0.0
Liberia,2020W41,0.0
Libya,2020W41,76.0
Liechtenstein,2020W41,0.0
Lithuania,2020W41,11.0
Luxembourg,2020W41,2.0
MS Zaandam,2020W41,0.0
Madagascar,2020W41,1.0
Malawi,2020W41,1.0
Malaysia,2020W41,28.0
Maldives,2020W41,2.0
Mali,2020W41,0.0
Malta,2020W41,4.0
Marshall Islands,2020W41,0.0
Mauritania,2020W41,0.0
Mauritius,2020W41,0.0
Mexico,2020W41,2417.0
Micronesia,2020W41,0.0
Moldova,2020W41,111.0
Monaco,2020W41,0.0
Mongolia,2020W41,0.0
Montenegro,2020W41,33.0
Morocco,2020W41,306.0
Mozambique,2020W41,4.0
Namibia,2020W41,3.0
Nauru,2020W41,0.0
Nepal,2020W41,113.0
Netherlands,2020W41,170.0
New Zealand,2020W41,0.0
Nicaragua,2020W41,1.0
Niger,2020W41,0.0
Nigeria,2020W41,8.0
North Macedonia,2020W41,39.0
Norway,2020W41,3.0
Oman,2020W41,62.0
Pakistan,2020W41,84.0
Palau,2020W41,0.0
Panama,2020W41,75.0
Papua New Guinea,2020W41,0.0
Paraguay,2020W41,114.0
Peru,2020W41,1004.0
Philippines,2020W41,365.0
Poland,2020W41,552.0
Portugal,2020W41,95.0
Qatar,2020W41,4.0
Romania,2020W41,454.0
Russia,2020W41,1526.0
Rwanda,2020W41,4.0
Saint Kitts and Nevis,2020W41,0.0
Saint Lucia,2020W41,0.0
Saint Vincent and the Grenadines,2020W41,0.0
Samoa,2020W41,0.0
San Marino,2020W41,0.0
Sao Tome and Principe,2020W41,0.0
Saudi Arabia,2020W41,147.0
Senegal,2020W41,3.0
Serbia,2020W41,12.0
Seychelles,2020W41,0.0
Sierra Leone,2020W41,1.0
Singapore,2020W41,1.0
Slovakia,2020W41,21.0
Slovenia,2020W41,17.0
Solomon Islands,2020W41,0.0
Somalia,2020W41,0.0
South Africa,2020W41,735.0
South Sudan,2020W41,1.0
Spain,2020W41,846.0
Sri Lanka,2020W41,0.0
Sudan,2020W41,0.0
Summer Olympics 2020,2020W41,0.0
Suriname,2020W41,2.0
Sweden,2020W41,24.0
Switzerland,2020W41,46.0
Syria,2020W41,24.0
Taiwan*,2020W41,0.0
Tajikistan,2020W41,1.0
Tanzania,2020W41,0.0
Thailand,2020W41,0.0
Timor-Leste,2020W41,0.0
Togo,2020W41,2.0
Tonga,2020W41,0.0
Trinidad and Tobago,2020W41,5.0
Tunisia,2020W41,170.0
Turkey,2020W41,446.0
Tuvalu,2020W41,0.0
US,2020W41,5148.0
Uganda,2020W41,3.0
Ukraine,2020W41,659.0
United Arab Emirates,2020W41,16.0
United Kingdom,2020W41,990.0
Uruguay,2020W41,1.0
Uzbekistan,2020W41,20.0
Vanuatu,2020W41,0.0
Venezuela,2020W41,40.0
Vietnam,2020W41,0.0
West Bank and Gaza,2020W41,24.0
Winter Olympics 2022,2020W41,0.0
Yemen,2020W41,1.0
Zambia,2020W41,9.0
Zimbabwe,2020W41,1.0
Afghanistan,2020W42,15.0
Albania,2020W42,25.0
Algeria,2020W42,61.0
Andorra,2020W42,10.0
Angola,2020W42,26.0
Antarctica,2020W42,0.0
Antigua and Barbuda,2020W42,0.0
Argentina,2020W42,2506.0
Armenia,2020W42,90.0
Austria,2020W42,102.0
Azerbaijan,2020W42,41.0
Bahamas,2020W42,14.0
Bahrain,2020W42,19.0
Bangladesh,2020W42,134.0
Barbados,2020W42,0.0
Belarus,2020W42,28.0
Belgium,2020W42,345.0
Belize,2020W42,5.0
Benin,2020W42,0.0
Bhutan,2020W42,0.0
Bolivia,2020W42,164.0
Bosnia and Herzegovina,2020W42,94.0
Botswana,2020W42,1.0
Brazil,2020W42,3235.0
Brunei,2020W42,0.0
Bulgaria,2020W42,116.0
Burkina Faso,2020W42,0.0
Burma,2020W42,228.0
Burundi,2020W42,0.0
Cabo Verde,2020W42,9.0
Cambodia,2020W42,0.0
Cameroon,2020W42,2.0
Central African Republic,2020W42,0.0
Chad,2020W42,3.0
Chile,2020W42,304.0
Colombia,2020W42,1197.0
Comoros,2020W42,0.0
Congo (Brazzaville),2020W42,0.0
Congo (Kinshasa),2020W42,3.0
Costa Rica,2020W42,99.0
Cote d'Ivoire,2020W42,0.0
Croatia,2020W42,74.0
Cuba,2020W42,3.0
Cyprus,2020W42,0.0
Czechia,2020W42,725.0
Denmark,2020W42,21.0
Diamond Princess,2020W42,0.0
Djibouti,2020W42,0.0
Dominica,2020W42,0.0
Dominican Republic,2020W42,25.0
Ecuador,2020W42,167.0
Egypt,2020W42,78.0
El Salvador,2020W42,27.0
Equatorial Guinea,2020W42,0.0
Eritrea,2020W42,0.0
Estonia,2020W42,5.0
Eswatini,2020W42,1.0
Ethiopia,2020W42,73.0
Fiji,2020W42,0.0
Finland,2020W42,5.0
France,2020W42,1243.0
Gabon,2020W42,0.0
Gambia,2020W42,1.0
Georgia,2020W42,65.0
Germany,2020W42,236.0
Ghana,2020W42,6.0
Greece,2020W42,64.0
Grenada,2020W42,0.0
Guatemala,2020W42,94.0
Guinea,2020W42,1.0
Guinea-Bissau,2020W42,0.0
Guyana,2020W42,8.0
Haiti,2020W42,0.0
Holy See,2020W42,0.0
Honduras,2020W42,54.0
Hungary,2020W42,281.0
Iceland,2020W42,0.0
India,2020W42,4503.0
Indonesia,2020W42,774.0
Iran,2020W42,2197.0
Iraq,2020W42,370.0
Ireland,2020W42,33.0
Israel,2020W42,191.0
Italy,2020W42,736.0
Jamaica,2020W42,18.0
Japan,2020W42,43.0
Jordan,2020W42,210.0
Kazakhstan,2020W42,42.0
Kenya,2020W42,71.0
Kiribati,2020W42,0.0
"Korea, North",2020W42,0.0
"Korea, South",2020W42,13.0
Kosovo,2020W42,9.0
Kuwait,2020W42,50.0
Kyrgyzstan,2020W42,22.0
Laos,2020W42,0.0
Latvia,2020W42,11.0
Lebanon,2020W42,45.0
Lesotho,2020W42,1.0
Liberia,2020W42,0.0
Libya,2020W42,91.0
Liechtenstein,2020W42,0.0
Lithuania,2020W42,18.0
Luxembourg,2020W42,8.0
MS Zaandam,2020W42,0.0
Madagascar,2020W42,6.0
Malawi,2020W42,2.0
Malaysia,2020W42,43.0
Maldives,2020W42,1.0
Mali,2020W42,0.0
Malta,2020W42,5.0
Marshall Islands,2020W42,0.0
Mauritania,2020W42,0.0
Mauritius,2020W42,0.0
Mexico,2020W42,2684.0
Micronesia,2020W42,0.0
Moldova,2020W42,100.0
Monaco,2020W42,0.0
Mongolia,2020W42,0.0
Montenegro,2020W42,32.0
Morocco,2020W42,377.0
Mozambique,2020W42,11.0
Namibia,2020W42,2.0
Nauru,2020W42,0.0
Nepal,2020W42,115.0
Netherlands,2020W42,282.0
New Zealand,2020W42,0.0
Nicaragua,2020W42,1.0
Niger,2020W42,0.0
Nigeria,2020W42,6.0
North Macedonia,2020W42,73.0
Norway,2020W42,1.0
Oman,2020W42,76.0
Pakistan,2020W42,82.0
Palau,2020W42,0.0
Panama,2020W42,71.0
Papua New Guinea,2020W42,0.0
Paraguay,2020W42,114.0
Peru,2020W42,882.0
Philippines,2020W42,331.0
Poland,2020W42,827.0
Portugal,2020W42,135.0
Qatar,2020W42,6.0
Romania,2020W42,506.0
Russia,2020W42,1790.0
Rwanda,2020W42,0.0
Saint Kitts and Nevis,2020W42,0.0
Saint Lucia,2020W42,0.0
Saint Vincent and the Grenadines,2020W42,0.0
Samoa,2020W42,0.0
San Marino,2020W42,0.0
Sao Tome and Principe,2020W42,0.0
Saudi Arabia,2020W42,116.0
Senegal,2020W42,4.0
Serbia,2020W42,15.0
Seychelles,2020W42,0.0
Sierra Leone,2020W42,1.0
Singapore,2020W42,0.0
Slovakia,2020W42,77.0
Slovenia,2020W42,51.0
Solomon Islands,2020W42,0.0
Somalia,2020W42,3.0
South Africa,2020W42,536.0
South Sudan,2020W42,1.0
Spain,2020W42,977.0
Sri Lanka,2020W42,2.0
Sudan,2020W42,1.0
Summer Olympics 2020,2020W42,0.0
Suriname,2020W42,0.0
Sweden,2020W42,15.0
Switzerland,2020W42,123.0
Syria,2020W42,22.0
Taiwan*,2020W42,0.0
Tajikistan,2020W42,1.0
Tanzania,2020W42,0.0
Thailand,2020W42,0.0
Timor-Leste,2020W42,0.0
Togo,2020W42,1.0
Tonga,2020W42,0.0
Trinidad and Tobago,2020W42,10.0
Tunisia,2020W42,193.0
Turkey,2020W42,503.0
Tuvalu,2020W42,0.0
US,2020W42,5886.0
Uganda,2020W42,3.0
Ukraine,2020W42,794.0
United Arab Emirates,2020W42,16.0
United Kingdom,2020W42,1488.0
Uruguay,2020W42,2.0
Uzbekistan,2020W42,22.0
Vanuatu,2020W42,0.0
Venezuela,2020W42,39.0
Vietnam,2020W42,0.0
West Bank and Gaza,2020W42,41.0
Winter Olympics 2022,2020W42,0.0
Yemen,2020W42,3.0
Zambia,2020W42,2.0
Zimbabwe,2020W42,5.0
Afghanistan,2020W43,26.0
Albania,2020W43,36.0
Algeria,2020W43,57.0
Andorra,2020W43,6.0
Angola,2020W43,17.0
Antarctica,2020W43,0.0
Antigua and Barbuda,2020W43,0.0
Argentina,2020W43,2389.0
Armenia,2020W43,184.0
Austria,2020W43,194.0
Azerbaijan,2020W43,66.0
Bahamas,2020W43,14.0
Bahrain,2020W43,9.0
Bangladesh,2020W43,143.0
Barbados,2020W43,0.0
Belarus,2020W43,27.0
Belgium,2020W43,888.0
Belize,2020W43,11.0
Benin,2020W43,0.0
Bhutan,2020W43,0.0
Bolivia,2020W43,98.0
Bosnia and Herzegovina,2020W43,159.0
Botswana,2020W43,3.0
Brazil,2020W43,2981.0
Brunei,2020W43,0.0
Bulgaria,2020W43,195.0
Burkina Faso,2020W43,2.0
Burma,2020W43,171.0
Burundi,2020W43,0.0
Cabo Verde,2020W43,1.0
Cambodia,2020W43,0.0
Cameroon,2020W43,1.0
Central African Republic,2020W43,0.0
Chad,2020W43,2.0
Chile,2020W43,315.0
Colombia,2020W43,1314.0
Comoros,2020W43,0.0
Congo (Brazzaville),2020W43,0.0
Congo (Kinshasa),2020W43,2.0
Costa Rica,2020W43,103.0
Cote d'Ivoire,2020W43,5.0
Croatia,2020W43,117.0
Cuba,2020W43,0.0
Cyprus,2020W43,0.0
Czechia,2020W43,1174.0
Denmark,2020W43,21.0
Diamond Princess,2020W43,0.0
Djibouti,2020W43,0.0
Dominica,2020W43,0.0
Dominican Republic,2020W43,25.0
Ecuador,2020W43,128.0
Egypt,2020W43,79.0
El Salvador,2020W43,31.0
Equatorial Guinea,2020W43,0.0
Eritrea,2020W43,0.0
Estonia,2020W43,0.0
Eswatini,2020W43,1.0
Ethiopia,2020W43,50.0
Fiji,2020W43,0.0
Finland,2020W43,3.0
France,2020W43,2146.0
Gabon,2020W43,1.0
Gambia,2020W43,0.0
Georgia,2020W43,114.0
Germany,2020W43,449.0
Ghana,2020W43,4.0
Greece,2020W43,62.0
Grenada,2020W43,0.0
Guatemala,2020W43,120.0
Guinea,2020W43,1.0
Guinea-Bissau,2020W43,0.0
Guyana,2020W43,7.0
Haiti,2020W43,1.0
Holy See,2020W43,0.0
Honduras,2020W43,52.0
Hungary,2020W43,360.0
Iceland,2020W43,1.0
India,2020W43,3577.0
Indonesia,2020W43,664.0
Iran,2020W43,2544.0
Iraq,2020W43,342.0
Ireland,2020W43,31.0
Israel,2020W43,156.0
Italy,2020W43,1408.0
Jamaica,2020W43,20.0
Japan,2020W43,56.0
Jordan,2020W43,289.0
Kazakhstan,2020W43,41.0
Kenya,2020W43,85.0
Kiribati,2020W43,0.0
"Korea, North",2020W43,0.0
"Korea, South",2020W43,9.0
Kosovo,2020W43,17.0
Kuwait,2020W43,35.0
Kyrgyzstan,2020W43,14.0
Laos,2020W43,0.0
Latvia,2020W43,17.0
Lebanon,2020W43,75.0
Lesotho,2020W43,1.0
Liberia,2020W43,0.0
Libya,2020W43,67.0
Liechtenstein,2020W43,2.0
Lithuania,2020W43,36.0
Luxembourg,2020W43,11.0
MS Zaandam,2020W43,0.0
Madagascar,2020W43,0.0
Malawi,2020W43,1.0
Malaysia,2020W43,32.0
Maldives,2020W43,1.0
Mali,2020W43,4.0
Malta,2020W43,12.0
Marshall Islands,2020W43,0.0
Mauritania,2020W43,0.0
Mauritius,2020W43,0.0
Mexico,2020W43,3010.0
Micronesia,2020W43,0.0
Moldova,2020W43,116.0
Monaco,2020W43,0.0
Mongolia,2020W43,0.0
Montenegro,2020W43,38.0
Morocco,2020W43,440.0
Mozambique,2020W43,7.0
Namibia,2020W43,0.0
Nauru,2020W43,0.0
Nepal,2020W43,95.0
Netherlands,2020W43,376.0
New Zealand,2020W43,0.0
Nicaragua,2020W43,1.0
Niger,2020W43,0.0
Nigeria,2020W43,15.0
North Macedonia,2020W43,97.0
Norway,2020W43,3.0
Oman,2020W43,61.0
Pakistan,2020W43,87.0
Palau,2020W43,0.0
Panama,2020W43,72.0
Papua New Guinea,2020W43,0.0
Paraguay,2020W43,111.0
Peru,2020W43,783.0
Philippines,2020W43,287.0
Poland,2020W43,1280.0
Portugal,2020W43,210.0
Qatar,2020W43,3.0
Romania,2020W43,650.0
Russia,2020W43,2140.0
Rwanda,2020W43,1.0
Saint Kitts and Nevis,2020W43,0.0
Saint Lucia,2020W43,0.0
Saint Vincent and the Grenadines,2020W43,0.0
Samoa,2020W43,0.0
San Marino,2020W43,0.0
Sao Tome and Principe,2020W43,1.0
Saudi Arabia,2020W43,121.0
Senegal,2020W43,3.0
Serbia,2020W43,31.0
Seychelles,2020W43,0.0
Sierra Leone,2020W43,0.0
Singapore,2020W43,0.0
Slovakia,2020W43,60.0
Slovenia,2020W43,103.0
Solomon Islands,2020W43,0.0
Somalia,2020W43,2.0
South Africa,2020W43,332.0
South Sudan,2020W43,2.0
Spain,2020W43,1126.0
Sri Lanka,2020W43,5.0
Sudan,2020W43,0.0
Summer Olympics 2020,2020W43,0.0
Suriname,2020W43,2.0
Sweden,2020W43,11.0
Switzerland,2020W43,282.0
Syria,2020W43,21.0
Taiwan*,2020W43,0.0
Tajikistan,2020W43,1.0
Tanzania,2020W43,0.0
Thailand,2020W43,0.0
Timor-Leste,2020W43,0.0
Togo,2020W43,5.0
Tonga,2020W43,0.0
Trinidad and Tobago,2020W43,3.0
Tunisia,2020W43,498.0
Turkey,2020W43,525.0
Tuvalu,2020W43,0.0
US,2020W43,6077.0
Uganda,2020W43,12.0
Ukraine,2020W43,936.0
United Arab Emirates,2020W43,20.0
United Kingdom,2020W43,2115.0
Uruguay,2020W43,5.0
Uzbekistan,2020W43,22.0
Vanuatu,2020W43,0.0
Venezuela,2020W43,28.0
Vietnam,2020W43,0.0
West Bank and Gaza,2020W43,40.0
Winter Olympics 2022,2020W43,0.0
Yemen,2020W43,0.0
Zambia,2020W43,1.0
Zimbabwe,2020W43,7.0
Afghanistan,2020W44,21.0
Albania,2020W44,48.0
Algeria,2020W44,72.0
Andorra,2020W44,0.0
Angola,2020W44,19.0
Antarctica,2020W44,0.0
Antigua and Barbuda,2020W44,0.0
Argentina,2020W44,2346.0
Armenia,2020W44,192.0
Austria,2020W44,349.0
Azerbaijan,2020W44,94.0
Bahamas,2020W44,8.0
Bahrain,2020W44,8.0
Bangladesh,2020W44,126.0
Barbados,2020W44,0.0
Belarus,2020W44,24.0
Belgium,2020W44,1282.0
Belize,2020W44,9.0
Benin,2020W44,2.0
Bhutan,2020W44,0.0
Bolivia,2020W44,65.0
Bosnia and Herzegovina,2020W44,256.0
Botswana,2020W44,3.0
Brazil,2020W44,2376.0
Brunei,2020W44,0.0
Bulgaria,2020W44,353.0
Burkina Faso,2020W44,0.0
Burma,2020W44,159.0
Burundi,2020W44,0.0
Cabo Verde,2020W44,5.0
Cambodia,2020W44,0.0
Cameroon,2020W44,3.0
Central African Republic,2020W44,0.0
Chad,2020W44,1.0
Chile,2020W44,292.0
Colombia,2020W44,1281.0
Comoros,2020W44,0.0
Congo (Brazzaville),2020W44,0.0
Congo (Kinshasa),2020W44,9.0
Costa Rica,2020W44,79.0
Cote d'Ivoire,2020W44,0.0
Croatia,2020W44,206.0
Cuba,2020W44,2.0
Cyprus,2020W44,1.0
Czechia,2020W44,1430.0
Denmark,2020W44,19.0
Diamond Princess,2020W44,0.0
Djibouti,2020W44,0.0
Dominica,2020W44,0.0
Dominican Republic,2020W44,18.0
Ecuador,2020W44,145.0
Egypt,2020W44,89.0
El Salvador,2020W44,31.0
Equatorial Guinea,2020W44,2.0
Eritrea,2020W44,0.0
Estonia,2020W44,0.0
Eswatini,2020W44,0.0
Ethiopia,2020W44,49.0
Fiji,2020W44,0.0
Finland,2020W44,2.0
France,2020W44,3404.0
Gabon,2020W44,0.0
Gambia,2020W44,2.0
Georgia,2020W44,134.0
Germany,2020W44,774.0
Ghana,2020W44,0.0
Greece,2020W44,123.0
Grenada,2020W44,0.0
Guatemala,2020W44,82.0
Guinea,2020W44,1.0
Guinea-Bissau,2020W44,1.0
Guyana,2020W44,10.0
Haiti,2020W44,0.0
Holy See,2020W44,0.0
Honduras,2020W44,76.0
Hungary,2020W44,607.0
Iceland,2020W44,6.0
India,2020W44,4010.0
Indonesia,2020W44,671.0
Iran,2020W44,2968.0
Iraq,2020W44,373.0
Ireland,2020W44,32.0
Israel,2020W44,115.0
Italy,2020W44,2445.0
Jamaica,2020W44,12.0
Japan,2020W44,47.0
Jordan,2020W44,352.0
Kazakhstan,2020W44,40.0
Kenya,2020W44,122.0
Kiribati,2020W44,0.0
"Korea, North",2020W44,0.0
"Korea, South",2020W44,12.0
Kosovo,2020W44,54.0
Kuwait,2020W44,29.0
Kyrgyzstan,2020W44,28.0
Laos,2020W44,0.0
Latvia,2020W44,25.0
Lebanon,2020W44,76.0
Lesotho,2020W44,0.0
Liberia,2020W44,0.0
Libya,2020W44,63.0
Liechtenstein,2020W44,0.0
Lithuania,2020W44,43.0
Luxembourg,2020W44,28.0
MS Zaandam,2020W44,0.0
Madagascar,2020W44,0.0
Malawi,2020W44,0.0
Malaysia,2020W44,19.0
Maldives,2020W44,1.0
Mali,2020W44,1.0
Malta,2020W44,14.0
Marshall Islands,2020W44,0.0
Mauritania,2020W44,2.0
Mauritius,2020W44,0.0
Mexico,2020W44,3055.0
Micronesia,2020W44,0.0
Moldova,2020W44,106.0
Monaco,2020W44,0.0
Mongolia,2020W44,0.0
Montenegro,2020W44,32.0
Morocco,2020W44,502.0
Mozambique,2020W44,7.0
Namibia,2020W44,1.0
Nauru,2020W44,0.0
Nepal,2020W44,150.0
Netherlands,2020W44,565.0
New Zealand,2020W44,0.0
Nicaragua,2020W44,1.0
Niger,2020W44,0.0
Nigeria,2020W44,11.0
North Macedonia,2020W44,116.0
Norway,2020W44,3.0
Oman,2020W44,78.0
Pakistan,2020W44,145.0
Palau,2020W44,0.0
Panama,2020W44,81.0
Papua New Guinea,2020W44,0.0
Paraguay,2020W44,75.0
Peru,2020W44,742.0
Philippines,2020W44,264.0
Poland,2020W44,2005.0
Portugal,2020W44,341.0
Qatar,2020W44,0.0
Romania,2020W44,825.0
Russia,2020W44,2223.0
Rwanda,2020W44,1.0
Saint Kitts and Nevis,2020W44,0.0
Saint Lucia,2020W44,0.0
Saint Vincent and the Grenadines,2020W44,0.0
Samoa,2020W44,0.0
San Marino,2020W44,0.0
Sao Tome and Principe,2020W44,0.0
Saudi Arabia,2020W44,123.0
Senegal,2020W44,2.0
Serbia,2020W44,60.0
Seychelles,2020W44,0.0
Sierra Leone,2020W44,0.0
Singapore,2020W44,0.0
Slovakia,2020W44,132.0
Slovenia,2020W44,193.0
Solomon Islands,2020W44,0.0
Somalia,2020W44,3.0
South Africa,2020W44,513.0
South Sudan,2020W44,1.0
Spain,2020W44,2955.0
Sri Lanka,2020W44,14.0
Sudan,2020W44,0.0
Summer Olympics 2020,2020W44,0.0
Suriname,2020W44,2.0
Sweden,2020W44,84.0
Switzerland,2020W44,530.0
Syria,2020W44,25.0
Taiwan*,2020W44,0.0
Tajikistan,2020W44,1.0
Tanzania,2020W44,0.0
Thailand,2020W44,1.0
Timor-Leste,2020W44,0.0
Togo,2020W44,0.0
Tonga,2020W44,0.0
Trinidad and Tobago,2020W44,3.0
Tunisia,2020W44,477.0
Turkey,2020W44,551.0
Tuvalu,2020W44,0.0
US,2020W44,7466.0
Uganda,2020W44,20.0
Ukraine,2020W44,1154.0
United Arab Emirates,2020W44,19.0
United Kingdom,2020W44,2636.0
Uruguay,2020W44,3.0
Uzbekistan,2020W44,15.0
Vanuatu,2020W44,0.0
Venezuela,2020W44,26.0
Vietnam,2020W44,0.0
West Bank and Gaza,2020W44,29.0
Winter Olympics 2022,2020W44,0.0
Yemen,2020W44,2.0
Zambia,2020W44,0.0
Zimbabwe,2020W44,8.0
Afghanistan,2020W45,41.0
Albania,2020W45,55.0
Algeria,2020W45,103.0
Andorra,2020W45,0.0
Angola,2020W45,19.0
Antarctica,2020W45,0.0
Antigua and Barbuda,2020W45,1.0
Argentina,2020W45,1959.0
Armenia,2020W45,205.0
Austria,2020W45,518.0
Azerbaijan,2020W45,122.0
Bahamas,2020W45,3.0
Bahrain,2020W45,4.0
Bangladesh,2020W45,124.0
Barbados,2020W45,0.0
Belarus,2020W45,35.0
Belgium,2020W45,1396.0
Belize,2020W45,20.0
Benin,2020W45,0.0
Bhutan,2020W45,0.0
Bolivia,2020W45,51.0
Bosnia and Herzegovina,2020W45,367.0
Botswana,2020W45,0.0
Brazil,2020W45,3391.0
Brunei,2020W45,0.0
Bulgaria,2020W45,459.0
Burkina Faso,2020W45,1.0
Burma,2020W45,156.0
Burundi,2020W45,0.0
Cabo Verde,2020W45,2.0
Cambodia,2020W45,0.0
Cameroon,2020W45,4.0
Central African Republic,2020W45,1.0
Chad,2020W45,1.0
Chile,2020W45,278.0
Colombia,2020W45,1234.0
Comoros,2020W45,0.0
Congo (Brazzaville),2020W45,0.0
Congo (Kinshasa),2020W45,3.0
Costa Rica,2020W45,82.0
Cote d'Ivoire,2020W45,1.0
Croatia,2020W45,254.0
Cuba,2020W45,1.0
Cyprus,2020W45,12.0
Czechia,2020W45,1377.0
Denmark,2020W45,17.0
Diamond Princess,2020W45,0.0
Djibouti,2020W45,0.0
Dominica,2020W45,0.0
Dominican Republic,2020W45,19.0
Ecuador,2020W45,182.0
Egypt,2020W45,87.0
El Salvador,2020W45,33.0
Equatorial Guinea,2020W45,0.0
Eritrea,2020W45,0.0
Estonia,2020W45,7.0
Eswatini,2020W45,2.0
Ethiopia,2020W45,47.0
Fiji,2020W45,0.0
Finland,2020W45,24.0
France,2020W45,4064.0
Gabon,2020W45,3.0
Gambia,2020W45,1.0
Georgia,2020W45,228.0
Germany,2020W45,1152.0
Ghana,2020W45,0.0
Greece,2020W45,286.0
Grenada,2020W45,0.0
Guatemala,2020W45,109.0
Guinea,2020W45,1.0
Guinea-Bissau,2020W45,1.0
Guyana,2020W45,4.0
Haiti,2020W45,0.0
Holy See,2020W45,0.0
Honduras,2020W45,77.0
Hungary,2020W45,633.0
Iceland,2020W45,7.0
