DATAFLOW,LAST UPDATE,freq,n_person,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2014,28.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2015,26.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2016,28.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2017,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2018,29.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2019,29.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LT,2020,28.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2011,18.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2012,18.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2013,16.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2014,16.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2015,17.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2016,15.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2017,16.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2018,17.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2019,16.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LT,2020,16.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2011,13.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2012,14.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2013,14.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2014,14.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2015,12.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2016,12.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2017,11.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2018,11.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2019,12.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LT,2020,12.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2011,4.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2012,4.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2013,4.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2014,3.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2015,3.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2016,3.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2017,3.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2018,3.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2019,3.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LT,2020,3.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2011,2.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2012,1.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2013,1.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2014,1.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2015,1.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2016,1.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2017,1.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2018,1.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2019,0.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LT,2020,1.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2011,28.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2012,33.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2013,32.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2014,33.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2015,33.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2016,27.6,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2017,25.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2018,33.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2019,33.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LU,2020,35.6,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2011,27.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2012,27.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2013,27.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2014,27.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2015,27.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2016,28.2,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2017,30.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2018,30.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2019,31.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LU,2020,28.9,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2011,17.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2012,15.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2013,15.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2014,16.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2015,16.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2016,17.2,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2017,18.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2018,16.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2019,16.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LU,2020,17.2,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2011,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2012,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2013,14.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2014,15.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2015,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2016,19.0,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2017,18.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2018,14.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2019,14.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LU,2020,13.3,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2011,5.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2012,7.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2013,7.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2014,5.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2015,5.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2016,6.3,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2017,5.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2018,4.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2019,3.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LU,2020,4.0,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2011,1.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2012,3.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2013,3.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2014,2.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2015,0.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2016,1.7,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2017,1.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2018,1.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2019,1.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LU,2020,1.0,b
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2011,30.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2012,30.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2013,30.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2014,32.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2015,30.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2016,30.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2017,32.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2018,34.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2019,35.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,LV,2020,34.6,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2011,29.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2012,29.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2013,31.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2014,30.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2015,30.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2016,30.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2017,30.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2018,29.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2019,30.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,LV,2020,30.4,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2011,19.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2012,19.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2013,18.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2014,18.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2015,18.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2016,18.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2017,17.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2018,17.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2019,17.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,LV,2020,17.1,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2011,12.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2012,12.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2013,12.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2014,12.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2015,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2016,12.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2017,12.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2018,11.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2019,10.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,LV,2020,11.1,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2011,5.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2012,4.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2013,4.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2014,4.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2015,4.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2016,4.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2017,4.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2018,4.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2019,4.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,LV,2020,4.6,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2011,3.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2012,2.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2013,2.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2014,2.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2015,2.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2016,2.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2017,2.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2018,2.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2019,2.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,LV,2020,2.3,p
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2013,17.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2014,17.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2015,18.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2016,18.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2017,25.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2018,19.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,ME,2019,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2013,20.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2014,20.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2015,20.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2016,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2017,18.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2018,17.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,ME,2019,17.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2013,18.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2014,18.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2015,18.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2016,16.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2017,15.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2018,16.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,ME,2019,16.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2013,22.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2014,21.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2015,21.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2016,22.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2017,20.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2018,23.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,ME,2019,22.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2013,11.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2014,12.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2015,12.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2016,13.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2017,12.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2018,13.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,ME,2019,13.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2013,10.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2014,9.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2015,9.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2016,9.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2017,7.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2018,10.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,ME,2019,10.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2011,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2012,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2013,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2014,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2015,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2016,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2017,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2018,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MK,2019,9.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2011,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2012,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2013,19.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2014,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2015,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2016,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2017,19.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2018,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MK,2019,19.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2011,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2012,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2013,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2014,18.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2015,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2016,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2017,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2018,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MK,2019,17.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2011,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2012,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2013,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2014,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2015,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2016,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2017,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2018,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MK,2019,28.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2011,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2012,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2013,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2014,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2015,12.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2016,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2017,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2018,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,5,MK,2019,13.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2011,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2012,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2013,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2014,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2015,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2016,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2017,11.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2018,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,GE6,MK,2019,11.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2011,22.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2012,22.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2013,23.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2014,24.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2015,25.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2016,25.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2017,26.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2018,26.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2019,27.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,1,MT,2020,27.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2011,27.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2012,27.9,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2013,28.6,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2014,29.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2015,30.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2016,30.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2017,30.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2018,31.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2019,32.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,2,MT,2020,32.0,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2011,21.3,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2012,21.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2013,20.7,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2014,20.2,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2015,19.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2016,19.1,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2017,18.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2018,18.5,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2019,17.8,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,3,MT,2020,18.4,
ESTAT:ILC_LVPH03(1.0),15/11/21 23:00:00,A,4,MT,2011,20.0,
